airportID,airportName,city,country,IATA,ICAO,latitude,longitude,altitude,timezone,dst
634,Bronnoy,Bronnoysund,Norway,BNN,ENBN,65.461111,12.2175,25,1,E
635,Bodo,Bodo,Norway,BOO,ENBO,67.269167,14.365278,42,1,E
636,Flesland,Bergen,Norway,BGO,ENBR,60.293386,5.218142,170,1,E
637,Batsfjord,Batsfjord,Norway,BJF,ENBS,70.600278,29.6925,490,1,E
638,Kjevik,Kristiansand,Norway,KRS,ENCN,58.204214,8.085369,57,1,E
640,Bardufoss,Bardufoss,Norway,BDU,ENDU,69.055758,18.540356,252,1,E
641,Evenes,Harstad/Narvik,Norway,EVE,ENEV,68.4913,16.678108,84,1,E
642,Leirin,Fagernes,Norway,VDB,ENFG,61.015556,9.288056,2697,1,E
643,Floro,Floro,Norway,FRO,ENFL,61.583611,5.024722,37,1,E
644,Gardermoen,Oslo,Norway,OSL,ENGM,60.193917,11.100361,681,1,E
645,Karmoy,Haugesund,Norway,HAU,ENHD,59.345267,5.208364,86,1,E
646,Hasvik,Hasvik,Norway,HAA,ENHK,70.486675,22.139744,21,1,E
647,Kvernberget,Kristiansund,Norway,KSU,ENKB,63.111781,7.824522,204,1,E
649,Hoybuktmoen,Kirkenes,Norway,KKN,ENKR,69.725781,29.891295,283,1,E
651,Aro,Molde,Norway,MOL,ENML,62.744722,7.2625,10,1,E
652,Kjaerstad,Mosjoen,Norway,MJF,ENMS,65.783997,13.214914,237,1,E
653,Banak,Lakselv,Norway,LKL,ENNA,70.068814,24.973489,25,1,E
655,Orland,Orland,Norway,OLA,ENOL,63.698908,9.604003,28,1,E
657,Moss,Rygge,Norway,RYG,ENRY,59.378933,10.785389,174,1,E
658,Longyear,Svalbard,Norway,LYR,ENSB,78.246111,15.465556,88,1,E
659,Geiteryggen,Skien,Norway,SKE,ENSN,59.185,9.566944,463,1,E
662,Stokka,Sandnessjoen,Norway,SSJ,ENST,65.956828,12.468944,56,1,E
663,Langnes,Tromso,Norway,TOS,ENTC,69.683333,18.918919,31,1,E
664,Torp,Sandefjord,Norway,TRF,ENTO,59.186703,10.258628,286,1,E
665,Vaernes,Trondheim,Norway,TRD,ENVA,63.457556,10.92425,56,1,E
666,Sola,Stavanger,Norway,SVG,ENZV,58.876778,5.637856,29,1,E
668,Lech Walesa,Gdansk,Poland,GDN,EPGD,54.377569,18.466222,489,1,E
669,Balice,Krakow,Poland,KRK,EPKK,50.077731,19.784836,791,1,E
671,Pyrzowice,Katowice,Poland,KTW,EPKT,50.474253,19.080019,995,1,E
674,Lawica,Poznan,Poland,POZ,EPPO,52.421031,16.826325,308,1,E
675,Jasionka,Rzeszow,Poland,RZE,EPRZ,50.109958,22.019,675,1,E
676,Goleniow,Szczecin,Poland,SZZ,EPSC,53.584731,14.902206,154,1,E
679,Okecie,Warsaw,Poland,WAW,EPWA,52.16575,20.967122,362,1,E
680,Strachowice,Wroclaw,Poland,WRO,EPWR,51.102683,16.885836,404,1,E
685,Ronneby,Ronneby,Sweden,RNB,ESDF,56.266667,15.265,191,1,E
687,Landvetter,Gothenborg,Sweden,GOT,ESGG,57.662836,12.279819,506,1,E
688,Jonkoping,Joenkoeping,Sweden,JKG,ESGJ,57.757594,14.068731,741,1,E
691,Save,Gothenborg,Sweden,GSE,ESGP,57.774722,11.870372,59,1,E
693,Trollhattan Vanersborg,Trollhattan,Sweden,THN,ESGT,58.318056,12.345,137,1,E
698,Mora,Mora,Sweden,MXX,ESKM,60.957908,14.511383,634,1,E
699,Skavsta,Stockholm,Sweden,NYO,ESKN,58.788636,16.912189,140,1,E
703,Kristianstad,Kristianstad,Sweden,KID,ESMK,55.921686,14.085536,76,1,E
707,Kalmar,Kalkmar,Sweden,KLR,ESMQ,56.685531,16.287578,17,1,E
708,Sturup,Malmoe,Sweden,MMX,ESMS,55.530193,13.371639,236,1,E
709,Halmstad,Halmstad,Sweden,HAD,ESMT,56.691128,12.820211,101,1,E
711,Kronoberg,Vaxjo,Sweden,VXO,ESMX,56.929144,14.727994,610,1,E
714,Sveg,Sveg,Sweden,EVG,ESND,62.047811,14.42295,1178,1,E
715,Gallivare,Gallivare,Sweden,GEV,ESNG,67.132408,20.814636,1027,1,E
718,Kramfors Solleftea,Kramfors,Sweden,KRF,ESNK,63.048597,17.768856,34,1,E
719,Lycksele,Lycksele,Sweden,LYC,ESNL,64.548322,18.716219,705,1,E
721,Sundsvall Harnosand,Sundsvall,Sweden,SDL,ESNN,62.528125,17.443928,16,1,E
722,Ornskoldsvik,Ornskoldsvik,Sweden,OER,ESNO,63.408339,18.990039,354,1,E
724,Kiruna,Kiruna,Sweden,KRN,ESNQ,67.821986,20.336764,1508,1,E
726,Skelleftea,Skelleftea,Sweden,SFT,ESNS,64.624772,21.076892,157,1,E
728,Umea,Umea,Sweden,UME,ESNU,63.791828,20.282758,24,1,E
729,Vilhelmina,Vilhelmina,Sweden,VHM,ESNV,64.579083,16.833575,1140,1,E
730,Arvidsjaur,Arvidsjaur,Sweden,AJR,ESNX,65.590278,19.281944,1245,1,E
731,Orebro,Orebro,Sweden,ORB,ESOE,59.223733,15.037956,188,1,E
733,Vasteras,Vasteras,Sweden,VST,ESOW,59.589444,16.633611,21,1,E
734,Kallax,Lulea,Sweden,LLA,ESPA,65.543758,22.121989,65,1,E
737,Arlanda,Stockholm,Sweden,ARN,ESSA,59.651944,17.918611,137,1,E
738,Bromma,Stockholm,Sweden,BMA,ESSB,59.354372,17.94165,47,1,E
739,Borlange,Borlange,Sweden,BLE,ESSD,60.422017,15.515211,503,1,E
742,Saab,Linkoeping,Sweden,LPI,ESSL,58.40615,15.680508,172,1,E
743,Kungsangen,Norrkoeping,Sweden,NRK,ESSP,58.586253,16.250622,32,1,E
746,Visby,Visby,Sweden,VBY,ESSV,57.662797,18.346211,164,1,E
772,Laage,Laage,Germany,RLG,ETNL,53.918167,12.278333,138,1,E
794,Bloemfontein Intl,Bloemfontein,South Africa,BFN,FABL,-29.092722,26.302444,4458,2,U
797,Cape Town Intl,Cape Town,South Africa,CPT,FACT,-33.964806,18.601667,151,2,U
799,Durban Intl,Durban,South Africa,DUR,FADN,-29.970089,30.950519,33,2,U
800,East London,East London,South Africa,ELS,FAEL,-33.035569,27.825939,435,2,U
804,George,George,South Africa,GRJ,FAGG,-34.005553,22.378889,648,2,U
811,Hoedspruit Afb,Hoedspruit,South Africa,HDS,FAHS,-24.368642,31.048744,1743,2,U
813,Johannesburg Intl,Johannesburg,South Africa,JNB,FAJS,-26.139166,28.246,5558,2,U
815,Kimberley,Kimberley,South Africa,KIM,FAKM,-28.802834,24.765167,3950,2,U
820,Lanseria,Johannesburg,South Africa,HLA,FALA,-25.938514,27.926133,4517,2,U
838,Port Elizabeth Intl,Port Elizabeth,South Africa,PLZ,FAPE,-33.984919,25.617275,226,2,U
840,Phalaborwa,Phalaborwa,South Africa,PHW,FAPH,-23.937166,31.15539,1432,2,U
841,Polokwane International,Polokwane,South Africa,PTG,FAPI,-23.926089,29.484422,4354,2,U
843,Pietermaritzburg,Pietermaritzburg,South Africa,PZB,FAPM,-29.648975,30.398667,2423,2,U
849,Richards Bay,Richard's Bay,South Africa,RCB,FARB,-28.741039,32.092111,109,2,U
865,Upington,Upington,South Africa,UTN,FAUP,-28.399097,21.260239,2782,2,U
866,Mthatha,Umtata,South Africa,UTT,FAUT,-31.547903,28.674289,2400,2,U
877,Francistown,Francistown,Botswana,FRW,FBFT,-21.159597,27.474525,3283,2,U
879,Kasane,Kasane,Botswana,BBK,FBKE,-17.832875,25.1624,3289,2,U
880,Maun,Maun,Botswana,MUB,FBMN,-19.972564,23.431086,3093,2,U
881,Sir Seretse Khama Intl,Gaberone,Botswana,GBE,FBSK,-24.555225,25.918208,3299,2,U
883,Maya Maya,Brazzaville,Congo (Brazzaville),BZV,FCBB,-4.2517,15.253031,1048,1,N
886,Pointe Noire,Pointe-noire,Congo (Brazzaville),PNR,FCPP,-4.816028,11.886597,55,1,N
887,Matsapha,Manzini,Swaziland,MTS,FDMS,-26.529022,31.307519,2075,2,U
888,Bangui M Poko,Bangui,Central African Republic,BGF,FEFF,4.398475,18.518786,1208,1,N
890,Bata,Bata,Equatorial Guinea,BSG,FGBT,1.905469,9.805681,13,1,N
891,Malabo,Malabo,Equatorial Guinea,SSG,FGSL,3.755267,8.708717,76,1,N
893,Sir Seewoosagur Ramgoolam Intl,Plaisance,Mauritius,MRU,FIMP,-20.430235,57.6836,186,5,N
894,Plaine Corail,Rodriguez Island,Mauritius,RRG,FIMR,-19.757658,63.360983,95,4,N
897,Douala,Douala,Cameroon,DLA,FKKD,4.006081,9.719481,33,1,N
898,Salak,Maroua,Cameroon,MVR,FKKL,10.451392,14.257361,1390,1,N
901,Garoua,Garoua,Cameroon,GOU,FKKR,9.335892,13.370103,794,1,N
906,Livingstone,Livingstone,Zambia,LVI,FLLI,-17.821756,25.822692,3302,2,U
907,Lusaka Intl,Lusaka,Zambia,LUN,FLLS,-15.330817,28.452628,3779,2,U
908,Mfuwe,Mfuwe,Zambia,MFU,FLMF,-13.258878,31.936581,1853,2,U
910,Ndola,Ndola,Zambia,NLA,FLND,-12.998139,28.664944,4167,2,U
912,Prince Said Ibrahim,Moroni,Comoros,HAH,FMCH,-11.533661,43.27185,93,3,U
914,Ouani,Anjouan,Comoros,AJN,FMCV,-12.131667,44.430279,62,3,U
915,Dzaoudzi Pamandzi,Dzaoudzi,Mayotte,DZA,FMCZ,-12.804722,45.281113,23,3,U
916,St Denis Gillot,St.-denis,Reunion,RUN,FMEE,-20.8871,55.510308,66,5,U
917,St Pierre Pierrefonds,St.-pierre,Reunion,ZSE,FMEP,-21.320039,55.423581,56,5,U
918,Ivato,Antananarivo,Madagascar,TNR,FMMI,-18.79695,47.478806,4198,3,U
920,Sainte Marie,Sainte Marie,Madagascar,SMS,FMMS,-17.093889,49.815834,7,3,U
921,Toamasina,Toamasina,Madagascar,TMM,FMMT,-18.109517,49.392536,22,3,U
922,Morondava,Morondava,Madagascar,MOQ,FMMV,-20.28475,44.317614,30,3,U
923,Arrachart,Antsiranana,Madagascar,DIE,FMNA,-12.3494,49.291747,374,3,U
924,Avaratra,Mananara,Madagascar,WMR,FMNC,-16.1639,49.773753,9,3,U
927,Antsirabato,Antalaha,Madagascar,ANM,FMNH,-14.999411,50.320233,20,3,U
929,Philibert Tsiranana,Mahajanga,Madagascar,MJN,FMNM,-15.667144,46.351828,87,3,U
930,Fascene,Nosy-be,Madagascar,NOS,FMNN,-13.312067,48.314822,36,3,U
932,Maroantsetra,Maroantsetra,Madagascar,WMN,FMNR,-15.436666,49.688332,13,3,U
933,Sambava,Sambava,Madagascar,SVB,FMNS,-14.278611,50.174721,20,3,U
937,Tolagnaro,Tolagnaro,Madagascar,FTU,FMSD,-25.038056,46.956111,29,3,U
942,Morombe,Morombe,Madagascar,MXM,FMSR,-21.753867,43.375533,16,3,U
943,Toliara,Toliara,Madagascar,TLE,FMST,-23.383369,43.728453,29,3,U
946,Cabinda,Cabinda,Angola,CAB,FNCA,-5.596992,12.188353,66,1,N
948,Huambo,Huambo,Angola,NOV,FNHU,-12.808878,15.760547,5587,1,N
949,Kuito,Kuito,Angola,SVP,FNKU,-12.404633,16.947414,5618,1,N
951,Luanda 4 De Fevereiro,Luanda,Angola,LAD,FNLU,-8.858375,13.231178,243,1,N
952,Malanje,Malanje,Angola,MEG,FNMA,-9.525086,16.312406,3868,1,N
953,Menongue,Menongue,Angola,SPP,FNME,-14.657583,17.719833,4469,1,N
957,Saurimo,Saurimo,Angola,VHC,FNSA,-9.689067,20.431875,3584,1,N
959,Lubango,Lubango,Angola,SDD,FNUB,-14.924733,13.575022,5778,1,N
960,Luena,Luena,Angola,LUO,FNUE,-11.768086,19.897672,4360,1,N
970,Leon M Ba,Libreville,Gabon,LBV,FOOL,0.4586,9.412283,39,1,N
973,Sao Tome Intl,Sao Tome,Sao Tome and Principe,TMS,FPST,0.378175,6.712153,33,0,N
974,Beira,Beira,Mozambique,BEW,FQBR,-19.796419,34.907556,33,2,U
976,Inhambane,Inhambane,Mozambique,INH,FQIN,-23.876431,35.408544,30,2,U
977,Lichinga,Lichinga,Mozambique,VXC,FQLC,-13.273986,35.266262,4505,2,U
979,Maputo,Maputo,Mozambique,MPM,FQMA,-25.920836,32.572606,145,2,U
984,Nampula,Nampula,Mozambique,APL,FQNP,-15.105611,39.2818,1444,2,U
985,Pemba,Pemba,Mozambique,POL,FQPB,-12.986753,40.522492,331,2,U
986,Quelimane,Quelimane,Mozambique,UEL,FQQL,-17.8555,36.869106,36,2,U
988,Tete Chingodzi,Tete,Mozambique,TET,FQTT,-16.104817,33.640181,525,2,U
990,Vilankulo,Vilankulu,Mozambique,VNX,FQVL,-22.018431,35.313297,46,2,U
994,Seychelles Intl,Mahe,Seychelles,SEZ,FSIA,-4.674342,55.521839,10,4,U
995,Praslin,Praslin,Seychelles,PRI,FSPP,-4.319292,55.691417,10,4,U
999,Ndjamena Hassan Djamous,N'djamena,Chad,NDJ,FTTJ,12.133689,15.034019,968,1,N
1001,J M Nkomo Intl,Bulawayo,Zimbabwe,BUQ,FVBU,-20.017431,28.617869,4359,2,U
1004,Victoria Falls Intl,Victoria Falls,Zimbabwe,VFA,FVFA,-18.095881,25.839006,3490,2,U
1005,Harare Intl,Harare,Zimbabwe,HRE,FVHA,-17.931806,31.092847,4887,2,U
1013,Chileka Intl,Blantyre,Malawi,BLZ,FWCL,-15.679053,34.974014,2555,2,U
1016,Kamuzu Intl,Lilongwe,Malawi,LLW,FWKI,-13.789378,33.781,4035,2,U
1018,Moshoeshoe I Intl,Maseru,Lesotho,MSU,FXMM,-29.462256,27.552503,5348,2,U
1020,Ndjili Intl,Kinshasa,Congo (Kinshasa),FIH,FZAA,-4.38575,15.444569,1027,1,N
1026,Mbandaka,Mbandaka,Congo (Kinshasa),MDK,FZEA,0.0226,18.288744,1040,1,N
1028,Gemena,Gemena,Congo (Kinshasa),GMA,FZFK,3.235369,19.771258,1378,1,N
1031,Kisangani Simisini,Kisangani,Congo (Kinshasa),FKI,FZIA,0.5175,25.155014,1289,2,U
1036,Goma,Goma,Congo (Kinshasa),GOM,FZNA,-1.670814,29.238464,5089,2,U
1038,Lubumbashi Intl,Lubumashi,Congo (Kinshasa),FBM,FZQA,-11.591333,27.530889,4295,2,U
1039,Kolwezi,Kolwezi,Congo (Kinshasa),KWZ,FZQM,-10.765886,25.505714,5007,2,U
1042,Kananga,Kananga,Congo (Kinshasa),KGA,FZUA,-5.900055,22.469166,2139,2,U
1043,Mbuji Mayi,Mbuji-mayi,Congo (Kinshasa),MJM,FZWA,-6.121236,23.569008,2221,2,U
1044,Senou,Bamako,Mali,BKO,GABS,12.533544,-7.949944,1247,0,N
1050,Banjul Intl,Banjul,Gambia,BJL,GBYD,13.337961,-16.652206,95,0,N
1051,Fuerteventura,Fuerteventura,Spain,FUE,GCFV,28.452717,-13.863761,83,0,E
1052,Hierro,Hierro,Spain,VDE,GCHI,27.814847,-17.887056,103,0,E
1053,La Palma,Santa Cruz De La Palma,Spain,SPC,GCLA,28.626478,-17.755611,107,0,E
1054,Gran Canaria,Gran Canaria,Spain,LPA,GCLP,27.931886,-15.386586,78,0,E
1055,Lanzarote,Las Palmas,Spain,ACE,GCRR,28.945464,-13.605225,47,0,E
1056,Tenerife Sur,Tenerife,Spain,TFS,GCTS,28.044475,-16.572489,209,0,E
1057,Tenerife Norte,Tenerife,Spain,TFN,GCXO,28.482653,-16.341536,2073,0,E
1058,Melilla,Melilla,Spain,MLN,GEML,35.279817,-2.956256,156,0,E
1059,Freetown Lungi,Freetown,Sierra Leone,FNA,GFLL,8.616444,-13.195489,84,0,N
1063,Monrovia Roberts Intl,Monrovia,Liberia,ROB,GLRB,6.233789,-10.362311,31,0,N
1064,Inezgane,Agadir,Morocco,AGA,GMAA,30.381353,-9.546311,89,0,N
1066,Saiss,Fes,Morocco,FEZ,GMFF,33.927261,-4.977958,1900,0,N
1070,Angads,Oujda,Morocco,OUD,GMFO,34.78715,-1.923986,1535,1,N
1072,Sale,Rabat,Morocco,RBA,GMME,34.051467,-6.751519,276,0,N
1074,Mohammed V Intl,Casablanca,Morocco,CMN,GMMN,33.367467,-7.589967,656,0,N
1075,Menara,Marrakech,Morocco,RAK,GMMX,31.606886,-8.0363,1545,0,N
1077,Ouarzazate,Ouarzazate,Morocco,OZZ,GMMZ,30.939053,-6.909431,3782,0,N
1078,Cherif El Idrissi,Al Hociema,Morocco,AHU,GMTA,35.177103,-3.839525,95,0,N
1080,Ibn Batouta,Tanger,Morocco,TNG,GMTT,35.726917,-5.916889,62,0,N
1081,Ziguinchor,Ziguinchor,Senegal,ZIG,GOGG,12.555617,-16.281783,75,0,N
1084,Leopold Sedar Senghor Intl,Dakar,Senegal,DKR,GOOY,14.739708,-17.490225,85,0,N
1094,Nouakchott,Nouakschott,Mauritania,NKC,GQNN,18.097856,-15.947956,7,0,N
1097,Nouadhibou,Nouadhibou,Mauritania,NDB,GQPP,20.933067,-17.029956,16,0,N
1102,Amilcar Cabral Intl,Amilcar Cabral,Cape Verde,SID,GVAC,16.741389,-22.949444,177,-1,U
1103,Rabil,Boa Vista,Cape Verde,BVC,GVBA,16.136531,-22.888897,69,-1,U
1104,Maio,Maio,Cape Verde,MMO,GVMA,15.155928,-23.213703,36,-1,U
1105,Preguica,Sao Nocolau Island,Cape Verde,SNE,GVSN,16.588356,-24.284656,669,-1,U
1106,Sao Pedro,Sao Vicente Island,Cape Verde,VXE,GVSV,16.833689,-25.054661,66,-1,U
1107,Bole Intl,Addis Ababa,Ethiopia,ADD,HAAB,8.977889,38.799319,7656,3,U
1109,Arba Minch,Arba Minch,Ethiopia,AMH,HAAM,6.039389,37.590453,3895,3,U
1110,Axum,Axum,Ethiopia,AXU,HAAX,14.14675,38.772833,6915,3,U
1111,Bahir Dar,Bahar Dar,Ethiopia,BJR,HABD,11.608075,37.321644,5976,3,U
1112,Dire Dawa Intl,Dire Dawa,Ethiopia,DIR,HADR,9.6247,41.854203,3829,3,U
1113,Gambella,Gambella,Ethiopia,GMB,HAGM,8.128764,34.563131,1771,3,U
1114,Gondar,Gondar,Ethiopia,GDQ,HAGN,12.5199,37.434047,6541,3,U
1116,Jimma,Jimma,Ethiopia,JIM,HAJM,7.666094,36.816639,5587,3,U
1117,Lalibella,Lalibella,Ethiopia,LLI,HALL,11.975014,38.979969,6423,3,U
1118,Makale,Makale,Ethiopia,MQX,HAMK,13.467367,39.533464,7406,3,U
1119,Asosa,Asosa,Ethiopia,ASO,HASO,10.01855,34.586253,5120,3,U
1120,Bujumbura Intl,Bujumbura,Burundi,BJM,HBBA,-3.324019,29.318519,2582,2,U
1121,Egal Intl,Hargeisa,Somalia,HGA,HCMH,9.518167,44.088758,4423,3,U
1122,Berbera,Berbera,Somalia,BBO,HCMI,10.389167,44.941106,30,3,U
1127,Abu Simbel,Abu Simbel,Egypt,ABS,HEBL,22.375953,31.611722,616,2,U
1128,Cairo Intl,Cairo,Egypt,CAI,HECA,30.121944,31.405556,382,2,U
1130,Hurghada Intl,Hurghada,Egypt,HRG,HEGN,27.178317,33.799436,52,2,U
1132,Luxor Intl,Luxor,Egypt,LXR,HELX,25.671028,32.706583,294,2,U
1136,Aswan Intl,Aswan,Egypt,ASW,HESN,23.964356,32.819975,662,2,U
1138,Eldoret Intl,Eldoret,Kenya,EDL,HKEL,0.404458,35.238928,6941,3,U
1140,Kisumu,Kisumu,Kenya,KIS,HKKI,-0.086139,34.728892,3796,3,U
1141,Kitale,Kitale,Kenya,KTL,HKKT,0.971989,34.958556,6070,3,U
1143,Lodwar,Lodwar,Kenya,LOK,HKLO,3.121967,35.608692,1715,3,U
1144,Lamu Manda,Lamu,Kenya,LAU,HKLU,-2.252417,40.913097,20,3,U
1145,Mombasa Moi Intl,Mombasa,Kenya,MBA,HKMO,-4.034833,39.59425,200,3,U
1147,Nairobi Wilson,Nairobi,Kenya,WIL,HKNW,-1.321719,36.814833,5546,3,U
1149,Wajir,Wajir,Kenya,WJR,HKWJ,1.733239,40.091606,770,3,U
1152,Ghat,Ghat,Libya,GHT,HLGT,25.145564,10.142647,2296,1,N
1154,Benina,Benghazi,Libya,BEN,HLLB,32.096786,20.269472,433,1,N
1156,Sebha,Sebha,Libya,SEB,HLLS,26.986964,14.472525,1427,1,N
1157,Tripoli Intl,Tripoli,Libya,TIP,HLLT,32.663544,13.159011,263,1,N
1162,Ghadames East,Ghadames,Libya,LTD,HLTD,30.151695,9.715305,1122,1,N
1164,Gisenyi,Gisenyi,Rwanda,GYI,HRYG,-1.677203,29.258875,5082,2,U
1165,Kigali Intl,Kigali,Rwanda,KGL,HRYR,-1.968628,30.13945,4859,2,U
1166,Kamembe,Kamembe,Rwanda,KME,HRZA,-2.462242,28.90795,5192,2,U
1169,El Fashir,El Fasher,Sudan,ELF,HSFS,13.614892,25.32465,2393,2,U
1173,Juba,Juba,South Sudan,JUB,HSSJ,4.872006,31.601117,1513,2,U
1175,Khartoum,Khartoum,Sudan,KRT,HSSS,15.589497,32.553161,1265,2,U
1176,Arusha,Arusha,Tanzania,ARK,HTAR,-3.367794,36.633333,4550,3,U
1177,Mwalimu Julius K Nyerere Intl,Dar Es Salaam,Tanzania,DAR,HTDA,-6.878111,39.202625,182,3,U
1180,Kilimanjaro Intl,Kilimanjaro,Tanzania,JRO,HTKJ,-3.429406,37.074461,2932,3,U
1182,Mtwara,Mtwara,Tanzania,MYW,HTMT,-10.339058,40.181781,371,2,U
1183,Mwanza,Mwanza,Tanzania,MWZ,HTMW,-2.444486,32.932667,3763,3,U
1186,Zanzibar,Zanzibar,Tanzania,ZNZ,HTZA,-6.222025,39.224886,54,3,U
1187,Entebbe Intl,Entebbe,Uganda,EBB,HUEN,0.042386,32.443503,3782,3,U
1190,Tirana Rinas,Tirana,Albania,TIA,LATI,41.414742,19.720561,126,1,E
1191,Burgas,Bourgas,Bulgaria,BOJ,LBBG,42.569583,27.515236,135,2,E
1193,Plovdiv,Plovdiv,Bulgaria,PDV,LBPD,42.067806,24.850833,597,2,E
1194,Sofia,Sofia,Bulgaria,SOF,LBSF,42.695194,23.406167,1742,2,E
1196,Varna,Varna,Bulgaria,VAR,LBWN,43.232072,27.825106,230,2,E
1197,Larnaca,Larnaca,Cyprus,LCA,LCLK,34.875117,33.62485,8,2,E
1198,Pafos Intl,Paphos,Cyprus,PFO,LCPH,34.718039,32.485731,41,2,E
1200,Dubrovnik,Dubrovnik,Croatia,DBV,LDDU,42.561353,18.268244,527,1,E
1203,Pula,Pula,Croatia,PUY,LDPL,44.893533,13.922192,274,1,E
1205,Rijeka,Rijeka,Croatia,RJK,LDRI,45.216889,14.570267,278,1,E
1206,Split,Split,Croatia,SPU,LDSP,43.538944,16.297964,79,1,E
1208,Zagreb,Zagreb,Croatia,ZAG,LDZA,45.742931,16.068778,353,1,E
1209,Zadar,Zadar,Croatia,ZAD,LDZD,44.108269,15.346697,289,1,E
1212,Alicante,Alicante,Spain,ALC,LEAL,38.282169,-0.558156,142,1,E
1213,Almeria,Almeria,Spain,LEI,LEAM,36.843936,-2.370097,70,1,E
1214,Asturias,Aviles,Spain,OVD,LEAS,43.563567,-6.034622,416,1,E
1216,Bilbao,Bilbao,Spain,BIO,LEBB,43.301097,-2.910608,138,1,E
1218,Barcelona,Barcelona,Spain,BCN,LEBL,41.297078,2.078464,12,1,E
1219,Talavera La Real,Badajoz,Spain,BJZ,LEBZ,38.89125,-6.821333,609,1,E
1220,A Coruna,La Coruna,Spain,LCG,LECO,43.302061,-8.377256,326,1,E
1222,Girona,Gerona,Spain,GRO,LEGE,41.900969,2.760547,468,1,E
1223,Granada,Granada,Spain,GRX,LEGR,37.188731,-3.777356,1860,1,E
1225,Ibiza,Ibiza,Spain,IBZ,LEIB,38.872858,1.373117,20,1,E
1226,Jerez,Jerez,Spain,XRY,LEJR,36.744622,-6.060111,93,1,E
1227,Murcia San Javier,Murcia,Spain,MJV,LELC,37.774972,-0.812389,11,1,E
1229,Barajas,Madrid,Spain,MAD,LEMD,40.493556,-3.566764,2000,1,E
1230,Malaga,Malaga,Spain,AGP,LEMG,36.6749,-4.499106,52,1,E
1231,Menorca,Menorca,Spain,MAH,LEMH,39.862597,4.218647,298,1,E
1234,Pamplona,Pamplona,Spain,PNA,LEPP,42.770039,-1.646331,1504,1,E
1236,Reus,Reus,Spain,REU,LERS,41.147392,1.167172,234,1,E
1238,Salamanca,Salamanca,Spain,SLM,LESA,40.952117,-5.501986,2595,1,E
1242,San Sebastian,San Sebastian,Spain,EAS,LESO,43.356519,-1.790611,15,1,E
1243,Santiago,Santiago,Spain,SCQ,LEST,42.896333,-8.415144,1213,1,E
1246,Valencia,Valencia,Spain,VLC,LEVC,39.489314,-0.481625,225,1,E
1247,Valladolid,Valladolid,Spain,VLL,LEVD,41.706111,-4.851944,2775,1,E
1250,Vigo,Vigo,Spain,VGO,LEVX,42.2318,-8.626775,855,1,E
1251,Santander,Santander,Spain,SDR,LEXJ,43.427064,-3.820006,16,1,E
1252,Zaragoza Ab,Zaragoza,Spain,ZAZ,LEZG,41.666242,-1.041553,863,1,E
1253,Sevilla,Sevilla,Spain,SVQ,LEZL,37.418,-5.893106,111,1,E
1262,La Garenne,Agen,France,AGF,LFBA,44.174721,0.590556,204,1,E
1264,Merignac,Bordeaux,France,BOD,LFBD,44.828335,-0.715556,162,1,E
1265,Roumaniere,Bergerac,France,EGC,LFBE,44.825279,0.518611,171,1,E
1268,Biard,Poitiers,France,PIS,LFBI,46.587745,0.306666,423,1,E
1270,Bellegarde,Limoges,France,LIG,LFBL,45.862778,1.179444,1300,1,E
1273,Blagnac,Toulouse,France,TLS,LFBO,43.629075,1.363819,499,1,E
1274,Pau Pyrenees,Pau,France,PUF,LFBP,43.38,-0.418611,616,1,E
1276,Lourdes,Tarbes,France,LDE,LFBT,43.178675,-0.006439,1260,1,E
1278,La Roche,Brive,France,BVE,LFBV,45.150833,1.469167,379,1,E
1279,Bassillac,Perigueux,France,PGX,LFBX,45.198055,0.815556,328,1,E
1280,Anglet,Biarritz-bayonne,France,BIQ,LFBZ,43.468419,-1.523325,245,1,E
1285,Mazamet,Castres,France,DCM,LFCK,43.55625,2.289183,788,1,E
1289,Marcillac,Rodez,France,RDZ,LFCR,44.407869,2.482672,1910,1,E
1309,Tavaux,Dole,France,DLE,LFGJ,47.039014,5.42725,645,1,E
1313,Loudes,Le Puy,France,LPY,LFHP,45.080689,3.762889,2731,1,E
1320,Metz Nancy Lorraine,Metz,France,ETZ,LFJL,48.982142,6.251319,870,1,E
1321,Poretta,Bastia,France,BIA,LFKB,42.552664,9.483731,26,1,E
1322,Saint Catherine,Calvi,France,CLY,LFKC,42.530753,8.793189,209,1,E
1323,Sud Corse,Figari,France,FSC,LFKF,41.500557,9.097777,87,1,E
1324,Campo Dell Oro,Ajaccio,France,AJA,LFKJ,41.923637,8.802917,18,1,E
1330,Auvergne,Clermont-Ferrand,France,CFE,LFLC,45.786661,3.169169,1090,1,E
1335,Saint Exupery,Lyon,France,LYS,LFLL,45.726387,5.090833,821,1,E
1339,Meythet,Annecy,France,NCY,LFLP,45.929233,6.098764,1521,1,E
1344,Aurillac,Aurillac,France,AUR,LFLW,44.891388,2.421944,2096,1,E
1350,Boutheon,St-Etienne,France,EBU,LFMH,45.540554,4.296389,1325,1,E
1352,Salvaza,Carcassonne,France,CCF,LFMK,43.215978,2.306317,433,1,E
1353,Provence,Marseille,France,MRS,LFML,43.435555,5.213611,74,1,E
1354,Cote D\\'Azur,Nice,France,NCE,LFMN,43.658411,7.215872,12,1,E
1356,Rivesaltes,Perpignan,France,PGF,LFMP,42.740442,2.870667,144,1,E
